date,price_usd,price_eur,volume_24h,market_cap
2020-12-18,23137.96000000,,40387896275.00,
2020-12-17,22805.16000000,,71378606374.00,
2020-12-16,21310.60000000,,44409011479.00,
2020-12-15,19417.08000000,,26741982541.00,
2020-12-14,19246.64000000,,22473997681.00,
2020-12-13,19142.38000000,,25450468637.00,
2020-12-12,18803.66000000,,21752580802.00,
2020-12-11,18058.90000000,,27919640985.00,
2020-12-10,18264.99000000,,25547132265.00,
2020-12-09,18553.92000000,,34420373071.00,
2020-12-08,18321.14000000,,31692288756.00,
2020-12-07,19191.63000000,,26896357742.00,
2020-12-06,19345.12000000,,25293775714.00,
2020-12-05,19154.23000000,,27242455064.00,
2020-12-04,18699.77000000,,33872388058.00,
2020-12-03,19445.40000000,,31930317405.00,
2020-12-02,19201.09000000,,37387697139.00,
2020-12-01,18803.00000000,,49633658712.00,
2020-11-30,19625.84000000,,47728480399.00,
2020-11-29,18177.48000000,,31133957704.00,
2020-11-28,17717.41000000,,32601040734.00,
2020-11-27,17108.40000000,,38886494645.00,
2020-11-26,17150.62000000,,61396835737.00,
2020-11-25,18732.12000000,,43710357371.00,
2020-11-24,19107.46000000,,51469565009.00,
2020-11-23,18364.12000000,,42741112308.00,
2020-11-22,18370.00000000,,41280434226.00,
2020-11-21,18642.23000000,,39650210707.00,
2020-11-20,18621.31000000,,36992873940.00,
2020-11-19,17817.09000000,,36985055355.00,
2020-11-18,17804.01000000,,49064800278.00,
2020-11-17,17645.41000000,,39006849170.00,
2020-11-16,16716.11000000,,31526766675.00,
2020-11-15,15955.59000000,,23653867583.00,
2020-11-14,16068.14000000,,27481710135.00,
2020-11-13,16317.81000000,,31599492172.00,
2020-11-12,16276.34000000,,34175758344.00,
2020-11-11,15701.34000000,,29772374934.00,
2020-11-10,15290.90000000,,25574938143.00,
2020-11-09,15332.32000000,,34149115566.00,
2020-11-08,15479.57000000,,26632075029.00,
2020-11-07,14833.75000000,,35024953706.00,
2020-11-06,15565.88000000,,39837841971.00,
2020-11-05,15579.85000000,,40856321439.00,
2020-11-04,14133.71000000,,35116364962.00,
2020-11-03,13950.30000000,,29869951617.00,
2020-11-02,13550.49000000,,30771455468.00,
2020-11-01,13737.11000000,,24453857900.00,
2020-10-31,13781.00000000,,30306464719.00,
2020-10-30,13546.52000000,,30581485201.00,
2020-10-29,13437.88000000,,56499499598.00,
2020-10-28,13271.29000000,,35867318895.00,
2020-10-27,13654.22000000,,33749878156.00,
2020-10-26,13075.25000000,,29461458313.00,
2020-10-25,13031.17000000,,24406920575.00,
2020-10-24,13108.06000000,,24542317940.00,
2020-10-23,12931.54000000,,28974975003.00,
2020-10-22,12965.89000000,,34729759598.00,
2020-10-21,12823.69000000,,43414712626.00,
2020-10-20,11916.33000000,,30915821592.00,
2020-10-19,11742.04000000,,23860769928.00,
2020-10-18,11483.36000000,,18283314340.00,
2020-10-17,11358.10000000,,19130430174.00,
2020-10-16,11322.12000000,,25635480772.00,
2020-10-15,11495.35000000,,24487233058.00,
2020-10-14,11429.51000000,,24103426719.00,
2020-10-13,11425.90000000,,24241420251.00,
2020-10-12,11555.36000000,,26163972642.00,
2020-10-11,11384.18000000,,19968627060.00,
2020-10-10,11296.36000000,,22877978588.00,
2020-10-09,11064.46000000,,22799117613.00,
2020-10-08,10915.69000000,,63314794397.00,
2020-10-07,10668.97000000,,37799458436.00,
2020-10-06,10604.41000000,,42623695307.00,
2020-10-05,10793.34000000,,47537578009.00,
2020-10-04,10669.58000000,,71251776995.00,
2020-10-03,10549.33000000,,44660271563.00,
2020-10-02,10575.97000000,,48661453918.00,
2020-10-01,10619.45000000,,40023134100.00,
2020-09-30,10784.49000000,,44171073700.00,
2020-09-29,10844.64000000,,46582396602.00,
2020-09-28,10709.65000000,,47762394731.00,
2020-09-27,10775.27000000,,53745972818.00,
2020-09-26,10750.72000000,,46852525493.00,
2020-09-25,10692.72000000,,39348590957.00,
2020-09-24,10760.07000000,,47144380902.00,
2020-09-23,10246.19000000,,23788661867.00,
2020-09-22,10538.46000000,,23621787804.00,
2020-09-21,10462.26000000,,28884999244.00,
2020-09-20,10938.27000000,,24699523788.00,
2020-09-19,11094.35000000,,22764204008.00,
2020-09-18,10944.59000000,,26341903912.00,
2020-09-17,10948.99000000,,38151810523.00,
2020-09-16,10974.91000000,,30769986455.00,
2020-09-15,10796.95000000,,32509451925.00,
2020-09-14,10680.84000000,,35453581940.00,
2020-09-13,10323.76000000,,36506852789.00,
2020-09-12,10442.17000000,,36750077324.00,
2020-09-11,10400.92000000,,45201121775.00,
2020-09-10,10363.14000000,,54406443211.00,
2020-09-09,10242.35000000,,24128292755.00,
2020-09-08,10131.52000000,,33430927462.00,
2020-09-07,10369.56000000,,33703098409.00,
2020-09-06,10280.35000000,,37071460174.00,
2020-09-05,10169.57000000,,44916565292.00,
2020-09-04,10511.81000000,,29965130374.00,
2020-09-03,10245.30000000,,31927261555.00,
2020-09-02,11414.03000000,,28037405299.00,
2020-09-01,11970.48000000,,27311555343.00,
2020-08-31,11680.82000000,,22285928250.00,
2020-08-30,11711.51000000,,19760127945.00,
2020-08-29,11506.87000000,,17485597759.00,
2020-08-28,11542.50000000,,19807127588.00,
2020-08-27,11323.40000000,,23240415076.00,
2020-08-26,11488.36000000,,22466660958.00,
2020-08-25,11366.13000000,,26301509932.00,
2020-08-24,11774.60000000,,20681511755.00,
2020-08-23,11664.85000000,,18482062658.00,
2020-08-22,11681.83000000,,20224191306.00,
2020-08-21,11592.49000000,,23762425999.00,
2020-08-20,11878.37000000,,20175242945.00,
2020-08-19,11758.28000000,,24502851117.00,
2020-08-18,11991.23000000,,26043227672.00,
2020-08-17,12254.40000000,,28227687027.00,
2020-08-16,11892.80000000,,20583375490.00,
2020-08-15,11865.70000000,,23354924400.00,
2020-08-14,11768.87000000,,24237958589.00,
2020-08-13,11784.14000000,,27522199497.00,
2020-08-12,11584.93000000,,25064548486.00,
2020-08-11,11410.53000000,,27039782640.00,
2020-08-10,11878.11000000,,26114112569.00,
2020-08-09,11675.74000000,,17489608833.00,
2020-08-08,11754.05000000,,17572057837.00,
2020-08-07,11601.47000000,,23132312867.00,
2020-08-06,11779.77000000,,23400740340.00,
2020-08-05,11747.02000000,,24411254471.00,
2020-08-04,11205.89000000,,21250197042.00,
2020-08-03,11246.35000000,,20271713443.00,
2020-08-02,11053.61000000,,27410067336.00,
2020-08-01,11759.59000000,,26075670303.00,
2020-07-31,11323.47000000,,23160469766.00,
2020-07-30,11111.21000000,,22857247901.00,
2020-07-29,11100.47000000,,24617249715.00,
2020-07-28,10912.82000000,,28766551142.00,
2020-07-27,10990.87000000,,35359749590.00,
2020-07-26,9905.17000000,,20507998997.00,
2020-07-25,9677.11000000,,16610070933.00,
2020-07-24,9536.89000000,,16552768325.00,
2020-07-23,9581.07000000,,18146399002.00,
2020-07-22,9525.36000000,,16532254884.00,
2020-07-21,9374.89000000,,18069581956.00,
2020-07-20,9164.23000000,,13755604146.00,
2020-07-19,9185.82000000,,12939002784.00,
2020-07-18,9159.04000000,,12252601475.00,
2020-07-17,9151.39000000,,13944570749.00,
2020-07-16,9132.23000000,,15713967523.00,
2020-07-15,9192.84000000,,15844731575.00,
2020-07-14,9243.21000000,,18085038362.00,
2020-07-13,9243.61000000,,17519821266.00,
2020-07-12,9276.50000000,,14452361907.00,
2020-07-11,9240.35000000,,13249910444.00,
2020-07-10,9278.81000000,,16860035605.00,
2020-07-09,9277.97000000,,18000702524.00,
2020-07-08,9428.33000000,,19702359883.00,
2020-07-07,9252.28000000,,13839652595.00,
2020-07-06,9375.47000000,,17889263252.00,
2020-07-05,9073.94000000,,12903406143.00,
2020-07-04,9132.49000000,,12290528515.00,
2020-07-03,9087.30000000,,13078970999.00,
2020-07-02,9123.41000000,,16338916796.00,
2020-07-01,9228.33000000,,15971550355.00,
2020-06-30,9137.99000000,,15735797744.00,
2020-06-29,9190.85000000,,16460547078.00,
2020-06-28,9143.58000000,,14560870760.00,
2020-06-27,9045.39000000,,17273093144.00,
2020-06-26,9162.92000000,,18341465837.00,
2020-06-25,9264.81000000,,18616048626.00,
2020-06-24,9313.61000000,,18961716076.00,
2020-06-23,9629.66000000,,17006433272.00,
2020-06-22,9648.72000000,,21104009514.00,
2020-06-21,9303.63000000,,15324301169.00,
2020-06-20,9332.34000000,,17130541557.00,
2020-06-19,9288.02000000,,19632223107.00,
2020-06-18,9411.84000000,,17770083003.00,
2020-06-17,9480.25000000,,20177709879.00,
2020-06-16,9538.02000000,,21565537209.00,
2020-06-15,9450.70000000,,26699704768.00,
2020-06-14,9386.79000000,,18991732746.00,
2020-06-13,9475.28000000,,17564322315.00,
2020-06-12,9480.84000000,,22610564515.00,
2020-06-11,9321.78000000,,30247143440.00,
2020-06-10,9870.09000000,,25706567601.00,
2020-06-09,9795.70000000,,23717842783.00,
2020-06-08,9771.49000000,,21486346312.00,
2020-06-07,9758.85000000,,25015250846.00,
2020-06-06,9653.68000000,,20438419222.00,
2020-06-05,9665.53000000,,23509628646.00,
2020-06-04,9800.64000000,,25921805072.00,
2020-06-03,9656.72000000,,25007459262.00,
2020-06-02,9529.80000000,,39137252109.00,
2020-06-01,10167.27000000,,35198901068.00,
2020-05-31,9461.06000000,,27773290299.00,
2020-05-30,9700.41000000,,32722975141.00,
2020-05-29,9439.12000000,,32896642044.00,
2020-05-28,9525.75000000,,34367073114.00,
2020-05-27,9181.02000000,,32740536902.00,
2020-05-26,8835.05000000,,29584186947.00,
2020-05-25,8906.93000000,,31288157264.00,
2020-05-24,8790.37000000,,32518803300.00,
2020-05-23,9209.29000000,,27727866812.00,
2020-05-22,9182.58000000,,29810773699.00,
2020-05-21,9081.76000000,,39326160532.00,
2020-05-20,9522.98000000,,36546239703.00,
2020-05-19,9729.04000000,,39254288955.00,
2020-05-18,9726.58000000,,41827139896.00,
2020-05-17,9670.74000000,,40084250663.00,
2020-05-16,9377.01000000,,36164766408.00,
2020-05-15,9328.20000000,,48158802327.00,
2020-05-14,9733.72000000,,56426907637.00,
2020-05-13,9269.99000000,,45558144023.00,
2020-05-12,8804.48000000,,42142717533.00,
2020-05-11,8601.80000000,,57119858802.00,
2020-05-10,8756.43000000,,63325279337.00,
2020-05-09,9593.90000000,,46566121841.00,
2020-05-08,9842.67000000,,51780748042.00,
2020-05-07,9951.52000000,,61112700562.00,
2020-05-06,9268.76000000,,49371886931.00,
2020-05-05,9003.07000000,,43148462663.00,
2020-05-04,8912.65000000,,45718796276.00,
2020-05-03,8897.47000000,,47101785174.00,
2020-05-02,8988.60000000,,40134388683.00,
2020-05-01,8864.77000000,,44068389997.00,
2020-04-30,8658.55000000,,66964629541.00,
2020-04-29,8801.04000000,,60201052203.00,
2020-04-28,7807.06000000,,33187959921.00,
2020-04-27,7795.60000000,,36162144725.00,
2020-04-26,7679.87000000,,33070154491.00,
2020-04-25,7569.94000000,,32941541447.00,
2020-04-24,7550.90000000,,34636526286.00,
2020-04-23,7429.72000000,,43500782316.00,
2020-04-22,7117.21000000,,33249153866.00,
2020-04-21,6880.32000000,,32589741511.00,
2020-04-20,6881.96000000,,37747113936.00,
2020-04-19,7189.42000000,,31311210215.00,
2020-04-18,7257.67000000,,32447188386.00,
2020-04-17,7096.18000000,,32513423567.00,
2020-04-16,7116.80000000,,46783242377.00,
2020-04-15,6642.11000000,,32288311031.00,
2020-04-14,6842.43000000,,34110434052.00,
2020-04-13,6845.04000000,,38619308647.00,
2020-04-12,6971.09000000,,35759567632.00,
2020-04-11,6859.08000000,,31222085946.00,
2020-04-10,6865.49000000,,43622840992.00,
2020-04-09,7302.09000000,,34815139178.00,
2020-04-08,7334.10000000,,37563249549.00,
2020-04-07,7176.41000000,,44243482668.00,
2020-04-06,7271.78000000,,46896904615.00,
2020-04-05,6791.13000000,,29510409856.00,
2020-04-04,6867.53000000,,33185988584.00,
2020-04-03,6733.39000000,,38976504903.00,
2020-04-02,6793.62000000,,47660646124.00,
2020-04-01,6606.78000000,,40346426266.00,
2020-03-31,6438.64000000,,32786468812.00,
2020-03-30,6429.84000000,,37101651525.00,
2020-03-29,5922.04000000,,28373690931.00,
2020-03-28,6242.19000000,,34885225901.00,
2020-03-27,6469.80000000,,34585598367.00,
2020-03-26,6716.44000000,,35319797642.00,
2020-03-25,6681.06000000,,44590107888.00,
2020-03-24,6734.80000000,,48221910672.00,
2020-03-23,6416.31000000,,46491916000.00,
2020-03-22,5830.25000000,,40099664740.00,
2020-03-21,6185.07000000,,42494390880.00,
2020-03-20,6198.78000000,,54442976103.00,
2020-03-19,6191.19000000,,51000731797.00,
2020-03-18,5238.44000000,,37878801016.00,
2020-03-17,5225.63000000,,38622642935.00,
2020-03-16,5014.48000000,,45368026430.00,
2020-03-15,5392.31000000,,33997889639.00,
2020-03-14,5200.37000000,,36154506008.00,
2020-03-13,5563.71000000,,74156772075.00,
2020-03-12,4970.79000000,,53980357243.00,
2020-03-11,7911.43000000,,38682762605.00,
2020-03-10,7909.73000000,,42213940994.00,
2020-03-09,7923.64000000,,46936995808.00,
2020-03-08,8108.12000000,,39973102121.00,
2020-03-07,8909.95000000,,36216930370.00,
2020-03-06,9122.55000000,,40826885651.00,
2020-03-05,9078.76000000,,39698054597.00,
2020-03-04,8755.25000000,,34746706368.00,
2020-03-03,8787.79000000,,42386715821.00,
2020-03-02,8869.67000000,,42857674409.00,
2020-03-01,8562.45000000,,35349164300.00,
2020-02-29,8599.51000000,,35792392544.00,
2020-02-28,8672.46000000,,44605450443.00,
2020-02-27,8784.49000000,,45470195695.00,
2020-02-26,8820.52000000,,50420050762.00,
2020-02-25,9341.71000000,,42515259129.00,
2020-02-24,9650.17000000,,45080496648.00,
2020-02-23,9924.52000000,,41185185761.00,
2020-02-22,9663.18000000,,35838025154.00,
2020-02-21,9686.44000000,,40930547513.00,
2020-02-20,9608.48000000,,44925260237.00,
2020-02-19,9633.39000000,,46992019710.00,
2020-02-18,10142.00000000,,47271023953.00,
2020-02-17,9690.14000000,,45998298413.00,
2020-02-16,9934.43000000,,43374780305.00,
2020-02-15,9889.42000000,,43865054831.00,
2020-02-14,10312.12000000,,43338264162.00,
2020-02-13,10214.38000000,,49356071373.00,
2020-02-12,10326.05000000,,43444303830.00,
2020-02-11,10208.24000000,,37648059389.00,
2020-02-10,9856.61000000,,39386548075.00,
2020-02-09,10116.67000000,,35807884663.00,
2020-02-08,9865.12000000,,35172043762.00,
2020-02-07,9795.94000000,,34522718159.00,
2020-02-06,9729.80000000,,37628823716.00,
2020-02-05,9613.42000000,,35222060874.00,
2020-02-04,9180.96000000,,29893183716.00,
2020-02-03,9293.52000000,,30934096509.00,
2020-02-02,9344.37000000,,30835736946.00,
2020-02-01,9392.88000000,,25922656496.00,
2020-01-31,9350.53000000,,29432489719.00,
2020-01-30,9508.99000000,,32378792851.00,
2020-01-29,9316.63000000,,30682598115.00,
2020-01-28,9358.59000000,,34398744403.00,
2020-01-27,8909.82000000,,28647338393.00,
2020-01-26,8596.83000000,,22177678796.00,
2020-01-25,8367.85000000,,19647331549.00,
2020-01-24,8445.43000000,,24397913026.00,
2020-01-23,8406.52000000,,25770680779.00,
2020-01-22,8680.88000000,,22600204051.00,
2020-01-21,8745.89000000,,24097418512.00,
2020-01-20,8657.64000000,,26422375678.00,
2020-01-19,8706.25000000,,34217320471.00,
2020-01-18,8942.81000000,,32337772627.00,
2020-01-17,8929.04000000,,36372139320.00,
2020-01-16,8723.79000000,,31313981931.00,
2020-01-15,8807.01000000,,40102834650.00,
2020-01-14,8827.76000000,,44841784107.00,
2020-01-13,8144.19000000,,22482910688.00,
2020-01-12,8192.49000000,,22903438381.00,
2020-01-11,8037.54000000,,25521165085.00,
2020-01-10,8166.55000000,,28714583844.00,
2020-01-09,7879.07000000,,24045990466.00,
2020-01-08,8079.86000000,,31672559265.00,
2020-01-07,8163.69000000,,28767291327.00,
2020-01-06,7769.22000000,,23276261598.00,
2020-01-05,7411.32000000,,19725074095.00,
2020-01-04,7410.66000000,,18444271275.00,
2020-01-03,7344.88000000,,28111481032.00,
2020-01-02,6985.47000000,,20802083465.00,
2020-01-01,7200.17000000,,18565664997.00,
2019-12-31,7193.60000000,,21167946112.00,
2019-12-30,7293.00000000,,22874131672.00,
2019-12-29,7422.65000000,,22445257702.00,
2019-12-28,7317.99000000,,21365673026.00,
2019-12-27,7290.09000000,,22777360996.00,
2019-12-26,7238.97000000,,22787010034.00,
2019-12-25,7275.16000000,,21559505149.00,
2019-12-24,7322.53000000,,22991622105.00,
2019-12-23,7355.63000000,,27831788041.00,
2019-12-22,7511.59000000,,23134537956.00,
2019-12-21,7191.16000000,,19312552168.00,
2019-12-20,7218.82000000,,22633815180.00,
2019-12-19,7202.84000000,,25904604416.00,
2019-12-18,7276.80000000,,31836522778.00,
2019-12-17,6640.52000000,,22363804217.00,
2019-12-16,6932.48000000,,20213265950.00,
2019-12-15,7152.30000000,,16881129804.00,
2019-12-14,7124.67000000,,17137029730.00,
2019-12-13,7269.68000000,,17125736940.00,
2019-12-12,7243.13000000,,18927080224.00,
2019-12-11,7217.43000000,,16350490689.00,
2019-12-10,7278.12000000,,18249031195.00,
2019-12-09,7400.90000000,,17872021272.00,
2019-12-08,7564.35000000,,15409908086.00,
2019-12-07,7556.24000000,,15453520564.00,
2019-12-06,7547.00000000,,18104466307.00,
2019-12-05,7448.31000000,,18816085231.00,
2019-12-04,7252.03000000,,21664240918.00,
2019-12-03,7320.15000000,,14797485769.00,
2019-12-02,7321.99000000,,17082040706.00,
2019-12-01,7424.29000000,,18720708479.00,
2019-11-30,7569.63000000,,17158194786.00,
2019-11-29,7761.24000000,,19709695456.00,
2019-11-28,7463.11000000,,19050116751.00,
2019-11-27,7531.66000000,,23991412764.00,
2019-11-26,7218.37000000,,21129505542.00,
2019-11-25,7146.13000000,,42685231262.00,
2019-11-24,7047.92000000,,30433517289.00,
2019-11-23,7397.80000000,,21008924418.00,
2019-11-22,7296.58000000,,34242315785.00,
2019-11-21,7642.75000000,,22514243371.00,
2019-11-20,8027.27000000,,20764300437.00,
2019-11-19,8206.15000000,,21083613816.00,
2019-11-18,8309.29000000,,21579470673.00,
2019-11-17,8577.98000000,,18668638897.00,
2019-11-16,8550.76000000,,16495389808.00,
2019-11-15,8491.99000000,,21796856471.00,
2019-11-14,8708.09000000,,19084739975.00,
2019-11-13,8808.26000000,,17545755405.00,
2019-11-12,8815.66000000,,20309769107.00,
2019-11-11,8757.79000000,,20265510765.00,
2019-11-10,9055.53000000,,20587919881.00,
2019-11-09,8813.58000000,,17578630606.00,
2019-11-08,8804.88000000,,24333037836.00,
2019-11-07,9267.56000000,,22700383839.00,
2019-11-06,9360.88000000,,23133895765.00,
2019-11-05,9342.53000000,,26198609048.00,
2019-11-04,9412.61000000,,26170255634.00,
2019-11-03,9235.35000000,,21132220847.00,
2019-11-02,9324.72000000,,21242676385.00,
2019-11-01,9261.10000000,,24324691031.00,
2019-10-31,9199.58000000,,26583653947.00,
2019-10-30,9205.73000000,,27706531577.00,
2019-10-29,9427.69000000,,28426779937.00,
2019-10-28,9256.15000000,,30948255332.00,
2019-10-27,9551.71000000,,32593129501.00,
2019-10-26,9244.97000000,,44496255609.00,
2019-10-25,8660.70000000,,28705065488.00,
2019-10-24,7493.49000000,,16268708849.00,
2019-10-23,7514.67000000,,21942878958.00,
2019-10-22,8078.20000000,,16803377857.00,
2019-10-21,8243.72000000,,15868748866.00,
2019-10-20,8222.08000000,,15504249442.00,
2019-10-19,7988.56000000,,13797825640.00,
2019-10-18,7973.21000000,,15651592610.00,
2019-10-17,8103.91000000,,14313052244.00,
2019-10-16,8047.53000000,,16071646996.00,
2019-10-15,8205.37000000,,15220412632.00,
2019-10-14,8374.69000000,,15151387859.00,
2019-10-13,8321.01000000,,13808286059.00,
2019-10-12,8336.56000000,,14532641605.00,
2019-10-11,8321.76000000,,19604381101.00,
2019-10-10,8586.47000000,,17618660671.00,
2019-10-09,8595.74000000,,19384942333.00,
2019-10-08,8228.78000000,,15592264032.00,
2019-10-07,8245.62000000,,18009742607.00,
2019-10-06,7988.16000000,,13160830305.00,
2019-10-05,8151.50000000,,12200497197.00,
2019-10-04,8205.94000000,,13139456229.00,
2019-10-03,8259.99000000,,13668823409.00,
2019-10-02,8393.04000000,,13125712443.00,
2019-10-01,8343.28000000,,15305343413.00,
2019-09-30,8293.87000000,,17115474183.00,
2019-09-29,8104.19000000,,13034629109.00,
2019-09-28,8245.92000000,,14141152736.00,
2019-09-27,8251.85000000,,16408941156.00,
2019-09-26,8118.97000000,,19258205289.00,
2019-09-25,8486.99000000,,21744728353.00,
2019-09-24,8620.57000000,,25002886689.00,
2019-09-23,9729.32000000,,15144925408.00,
2019-09-22,10070.39000000,,13199651698.00,
2019-09-21,10019.72000000,,13425266806.00,
2019-09-20,10181.64000000,,14734189639.00,
2019-09-19,10266.42000000,,19937691247.00,
2019-09-18,10198.25000000,,16169268880.00,
2019-09-17,10241.27000000,,15304603363.00,
2019-09-16,10276.79000000,,15160167779.00,
2019-09-15,10347.71000000,,12043433567.00,
2019-09-14,10358.05000000,,13468713124.00,
2019-09-13,10360.55000000,,14109864675.00,
2019-09-12,10410.13000000,,15323563925.00,
2019-09-11,10178.37000000,,15428063426.00,
2019-09-10,10115.98000000,,14906809639.00,
2019-09-09,10334.97000000,,17595943368.00,
2019-09-08,10441.28000000,,13670567493.00,
2019-09-07,10517.25000000,,15307366476.00,
2019-09-06,10353.30000000,,19536574783.00,
2019-09-05,10575.53000000,,14551239508.00,
2019-09-04,10594.49000000,,16742664769.00,
2019-09-03,10623.54000000,,19384917989.00,
2019-09-02,10346.76000000,,17248102294.00,
2019-09-01,9757.97000000,,11445355859.00,
2019-08-31,9630.66000000,,11454806419.00,
2019-08-30,9598.17000000,,13595263986.00,
2019-08-29,9510.20000000,,17045878501.00,
2019-08-28,9754.42000000,,17603790323.00,
2019-08-27,10185.50000000,,14762609503.00,
2019-08-26,10370.82000000,,18438654080.00,
2019-08-25,10138.52000000,,14153856610.00,
2019-08-24,10159.96000000,,15451030650.00,
2019-08-23,10407.96000000,,15627023886.00,
2019-08-22,10131.06000000,,17097508856.00,
2019-08-21,10138.05000000,,19473084768.00,
2019-08-20,10763.23000000,,15053082175.00,
2019-08-19,10916.05000000,,16038264603.00,
2019-08-18,10345.81000000,,12999813869.00,
2019-08-17,10231.74000000,,13778035685.00,
2019-08-16,10374.34000000,,20228207096.00,
2019-08-15,10311.55000000,,22899115082.00,
2019-08-14,10051.70000000,,19990838300.00,
2019-08-13,10895.83000000,,16681503537.00,
2019-08-12,11382.62000000,,13647198229.00,
2019-08-11,11523.58000000,,15774371518.00,
2019-08-10,11354.02000000,,18125355447.00,
2019-08-09,11862.94000000,,18339989960.00,
2019-08-08,11966.41000000,,19481591730.00,
2019-08-07,11941.97000000,,22194988641.00,
2019-08-06,11478.17000000,,23635107660.00,
2019-08-05,11805.65000000,,23875988832.00,
2019-08-04,10970.18000000,,16530894787.00,
2019-08-03,10821.73000000,,15352685061.00,
2019-08-02,10518.17000000,,17489094082.00,
2019-08-01,10399.67000000,,17165337858.00,
2019-07-31,10085.63000000,,16631520648.00,
2019-07-30,9607.42000000,,13829811132.00,
2019-07-29,9519.15000000,,13791445323.00,
2019-07-28,9552.86000000,,13738687093.00,
2019-07-27,9477.68000000,,16817809536.00,
2019-07-26,9870.30000000,,14495714483.00,
2019-07-25,9911.84000000,,15821952090.00,
2019-07-24,9811.93000000,,17398734322.00,
2019-07-23,9900.77000000,,17851916995.00,
2019-07-22,10343.11000000,,16334414913.00,
2019-07-21,10599.11000000,,17130580467.00,
2019-07-20,10767.14000000,,20206615155.00,
2019-07-19,10530.73000000,,20727426310.00,
2019-07-18,10666.48000000,,25187024648.00,
2019-07-17,9693.80000000,,24569921549.00,
2019-07-16,9477.64000000,,24151199070.00,
2019-07-15,10895.09000000,,25384047207.00,
2019-07-14,10256.06000000,,22486000001.00,
2019-07-13,11392.38000000,,21042616384.00,
2019-07-12,11815.99000000,,23534692797.00,
2019-07-11,11358.66000000,,28595327690.00,
2019-07-10,12156.51000000,,33627574244.00,
2019-07-09,12573.81000000,,28167921523.00,
2019-07-08,12285.96000000,,23482551458.00,
2019-07-07,11450.85000000,,19369044277.00,
2019-07-06,11208.55000000,,21092024306.00,
2019-07-05,10978.46000000,,23838480210.00,
2019-07-04,11215.44000000,,25920294033.00,
2019-07-03,11961.27000000,,30796494294.00,
2019-07-02,10801.68000000,,31015895223.00,
2019-07-01,10583.13000000,,29378589324.00,
2019-06-30,10817.16000000,,27256473494.00,
2019-06-29,11959.37000000,,29923961128.00,
2019-06-28,12407.33000000,,35087757766.00,
2019-06-27,11182.81000000,,39977475223.00,
2019-06-26,13016.23000000,,45105733173.00,
2019-06-25,11790.92000000,,24879684533.00,
2019-06-24,11011.10000000,,19271652365.00,
2019-06-23,10855.37000000,,20998326502.00,
2019-06-22,10701.69000000,,29995204861.00,
2019-06-21,10144.56000000,,20624008643.00,
2019-06-20,9527.16000000,,17846823784.00,
2019-06-19,9273.52000000,,15546809946.00,
2019-06-18,9081.76000000,,15848210536.00,
2019-06-17,9320.35000000,,15562951919.00,
2019-06-16,8994.49000000,,23348550311.00,
2019-06-15,8838.38000000,,18371033226.00,
2019-06-14,8693.83000000,,19831162906.00,
2019-06-13,8230.92000000,,18669407147.00,
2019-06-12,8145.86000000,,19034432883.00,
2019-06-11,7927.71000000,,17107279932.00,
2019-06-10,8000.33000000,,18689275117.00,
2019-06-09,7688.08000000,,16610726547.00,
2019-06-08,7954.13000000,,16522722810.00,
2019-06-07,8043.95000000,,19141423231.00,
2019-06-06,7822.02000000,,19474611077.00,
2019-06-05,7824.23000000,,21760923463.00,
2019-06-04,7707.77000000,,24609731549.00,
2019-06-03,8209.00000000,,22004511436.00,
2019-06-02,8742.96000000,,20266216022.00,
2019-06-01,8564.02000000,,22488303544.00,
2019-05-31,8574.50000000,,25365190957.00,
2019-05-30,8319.47000000,,29246528551.00,
2019-05-29,8659.49000000,,23473479966.00,
2019-05-28,8719.96000000,,24226919267.00,
2019-05-27,8805.78000000,,27949839564.00,
2019-05-26,8673.22000000,,26677970091.00,
2019-05-25,8052.54000000,,22256813107.00,
2019-05-24,7987.37000000,,25919126991.00,
2019-05-23,7881.85000000,,24457107820.00,
2019-05-22,7680.07000000,,24719473175.00,
2019-05-21,7963.33000000,,25127245056.00,
2019-05-20,7978.31000000,,23843404340.00,
2019-05-19,8197.69000000,,25902422040.00,
2019-05-18,7271.21000000,,21354286562.00,
2019-05-17,7343.90000000,,30066644905.00,
2019-05-16,7884.91000000,,33167197581.00,
2019-05-15,8205.17000000,,28344112920.00,
2019-05-14,7994.42000000,,32031452227.00,
2019-05-13,7814.92000000,,28677672181.00,
2019-05-12,6972.37000000,,27773333680.00,
2019-05-11,7204.77000000,,28867562329.00,
2019-05-10,6378.85000000,,19419875368.00,
2019-05-09,6174.53000000,,16784645411.00,
2019-05-08,5982.46000000,,15320605300.00,
2019-05-07,5829.50000000,,18026409033.00,
2019-05-06,5746.81000000,,15737171804.00,
2019-05-05,5795.71000000,,14808830723.00,
2019-05-04,5831.17000000,,17567780766.00,
2019-05-03,5768.29000000,,18720780006.00,
2019-05-02,5505.28000000,,14644460907.00,
2019-05-01,5402.70000000,,13679528236.00,
2019-04-30,5350.73000000,,13878964574.00,
2019-04-29,5247.35000000,,13735490672.00,
2019-04-28,5285.14000000,,12819992056.00,
2019-04-27,5268.29000000,,13111274675.00,
2019-04-26,5279.35000000,,16812108040.00,
2019-04-25,5210.52000000,,15330283408.00,
2019-04-24,5464.87000000,,17048033399.00,
2019-04-23,5572.36000000,,15867308108.00,
2019-04-22,5399.37000000,,14601631648.00,
